bug,class,method,line
4,org.jfree.chart.axis.ValueAxis,<init>,321
4,org.jfree.chart.axis.ValueAxis,<init>,323
4,org.jfree.chart.axis.ValueAxis,<init>,325
4,org.jfree.chart.axis.ValueAxis,<init>,326
4,org.jfree.chart.axis.ValueAxis,<init>,328
4,org.jfree.chart.axis.ValueAxis,getAutoRangeMinimumSize,997
4,org.jfree.chart.axis.ValueAxis,getFixedAutoRange,1144
4,org.jfree.chart.axis.ValueAxis,getLowerMargin,1081
4,org.jfree.chart.axis.ValueAxis,getRange,1226
4,org.jfree.chart.axis.ValueAxis,getUpperMargin,1114
4,org.jfree.chart.axis.ValueAxis,isAutoRange,951
4,org.jfree.chart.axis.ValueAxis,setRange,1258
4,org.jfree.chart.axis.ValueAxis,setRange,1261
4,org.jfree.chart.axis.ValueAxis,setRange,1264
4,org.jfree.chart.axis.ValueAxis,setRange,1265
4,org.jfree.chart.axis.ValueAxis,setRange,1268
4,org.jfree.chart.block.AbstractBlock,<init>,109
4,org.jfree.chart.block.AbstractBlock,<init>,110
4,org.jfree.chart.block.AbstractBlock,<init>,111
4,org.jfree.chart.block.AbstractBlock,<init>,112
4,org.jfree.chart.block.AbstractBlock,<init>,113
4,org.jfree.chart.block.AbstractBlock,<init>,114
4,org.jfree.chart.block.AbstractBlock,<init>,115
4,org.jfree.chart.block.AbstractBlock,<init>,116
4,org.jfree.chart.block.AbstractBlock,<init>,117
4,org.jfree.chart.block.AbstractBlock,setFrame,251
4,org.jfree.chart.block.AbstractBlock,setFrame,254
4,org.jfree.chart.block.AbstractBlock,setFrame,255
4,org.jfree.chart.block.AbstractBlock,setMargin,209
4,org.jfree.chart.block.AbstractBlock,setMargin,212
4,org.jfree.chart.block.AbstractBlock,setMargin,213
4,org.jfree.chart.block.AbstractBlock,setPadding,277
4,org.jfree.chart.block.AbstractBlock,setPadding,280
4,org.jfree.chart.block.AbstractBlock,setPadding,281
4,org.jfree.chart.block.BlockBorder,<clinit>,71
4,org.jfree.chart.block.BlockBorder,<init>,128
4,org.jfree.chart.block.BlockBorder,<init>,129
4,org.jfree.chart.block.BlockBorder,<init>,132
4,org.jfree.chart.block.BlockBorder,<init>,135
4,org.jfree.chart.block.BlockBorder,<init>,136
4,org.jfree.chart.block.BlockBorder,<init>,137
4,org.jfree.chart.block.BlockContainer,<init>,93
4,org.jfree.chart.block.BlockContainer,<init>,94
4,org.jfree.chart.block.BlockContainer,<init>,97
4,org.jfree.chart.block.BlockContainer,<init>,98
4,org.jfree.chart.block.BlockContainer,<init>,99
4,org.jfree.chart.block.ColumnArrangement,<init>,78
4,org.jfree.chart.block.ColumnArrangement,<init>,79
4,org.jfree.chart.block.FlowArrangement,<init>,80
4,org.jfree.chart.block.FlowArrangement,<init>,81
4,org.jfree.chart.block.FlowArrangement,<init>,92
4,org.jfree.chart.block.FlowArrangement,<init>,93
4,org.jfree.chart.block.FlowArrangement,<init>,94
4,org.jfree.chart.block.FlowArrangement,<init>,95
4,org.jfree.chart.block.FlowArrangement,<init>,96
4,org.jfree.chart.block.FlowArrangement,<init>,97
4,org.jfree.chart.block.LineBorder,<init>,85
4,org.jfree.chart.block.LineBorder,<init>,87
4,org.jfree.chart.block.LineBorder,<init>,96
4,org.jfree.chart.block.LineBorder,<init>,97
4,org.jfree.chart.block.LineBorder,<init>,100
4,org.jfree.chart.block.LineBorder,<init>,103
4,org.jfree.chart.block.LineBorder,<init>,106
4,org.jfree.chart.block.LineBorder,<init>,107
4,org.jfree.chart.block.LineBorder,<init>,108
4,org.jfree.chart.block.LineBorder,<init>,109
4,org.jfree.chart.event.AxisChangeEvent,<init>,61
4,org.jfree.chart.event.AxisChangeEvent,<init>,62
4,org.jfree.chart.event.AxisChangeEvent,<init>,63
4,org.jfree.chart.event.ChartChangeEvent,<init>,69
4,org.jfree.chart.event.ChartChangeEvent,<init>,70
4,org.jfree.chart.event.ChartChangeEvent,<init>,93
4,org.jfree.chart.event.ChartChangeEvent,<init>,94
4,org.jfree.chart.event.ChartChangeEvent,<init>,95
4,org.jfree.chart.event.ChartChangeEvent,<init>,96
4,org.jfree.chart.event.ChartChangeEvent,setChart,113
4,org.jfree.chart.event.ChartChangeEvent,setChart,114
4,org.jfree.chart.event.ChartChangeEvent,setType,131
4,org.jfree.chart.event.ChartChangeEvent,setType,132
4,org.jfree.chart.event.ChartChangeEventType,<clinit>,55
4,org.jfree.chart.event.ChartChangeEventType,<clinit>,59
4,org.jfree.chart.event.ChartChangeEventType,<clinit>,63
4,org.jfree.chart.event.ChartChangeEventType,<init>,74
4,org.jfree.chart.event.ChartChangeEventType,<init>,75
4,org.jfree.chart.event.ChartChangeEventType,<init>,76
4,org.jfree.chart.event.PlotChangeEvent,<init>,64
4,org.jfree.chart.event.PlotChangeEvent,<init>,65
4,org.jfree.chart.event.PlotChangeEvent,<init>,66
4,org.jfree.chart.event.RendererChangeEvent,<init>,70
4,org.jfree.chart.event.RendererChangeEvent,<init>,71
4,org.jfree.chart.event.RendererChangeEvent,<init>,82
4,org.jfree.chart.event.RendererChangeEvent,<init>,83
4,org.jfree.chart.event.RendererChangeEvent,<init>,84
4,org.jfree.chart.event.RendererChangeEvent,<init>,85
4,org.jfree.chart.event.RendererChangeEvent,getSeriesVisibilityChanged,105
4,org.jfree.chart.event.TitleChangeEvent,<init>,64
4,org.jfree.chart.event.TitleChangeEvent,<init>,65
4,org.jfree.chart.event.TitleChangeEvent,<init>,66
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,91
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,113
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,115
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,118
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,121
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,124
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,125
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,126
4,org.jfree.chart.labels.AbstractXYItemLabelGenerator,<init>,128
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,60
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,64
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,68
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,72
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,76
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,80
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,84
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,88
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,92
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,96
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,100
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,104
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,108
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,112
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,116
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,120
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,124
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,128
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,132
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,136
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,140
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,144
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,148
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,152
4,org.jfree.chart.labels.ItemLabelAnchor,<clinit>,156
4,org.jfree.chart.labels.ItemLabelAnchor,<init>,167
4,org.jfree.chart.labels.ItemLabelAnchor,<init>,168
4,org.jfree.chart.labels.ItemLabelAnchor,<init>,169
4,org.jfree.chart.labels.ItemLabelPosition,<init>,90
4,org.jfree.chart.labels.ItemLabelPosition,<init>,91
4,org.jfree.chart.labels.ItemLabelPosition,<init>,109
4,org.jfree.chart.labels.ItemLabelPosition,<init>,111
4,org.jfree.chart.labels.ItemLabelPosition,<init>,115
4,org.jfree.chart.labels.ItemLabelPosition,<init>,118
4,org.jfree.chart.labels.ItemLabelPosition,<init>,123
4,org.jfree.chart.labels.ItemLabelPosition,<init>,124
4,org.jfree.chart.labels.ItemLabelPosition,<init>,125
4,org.jfree.chart.labels.ItemLabelPosition,<init>,126
4,org.jfree.chart.labels.ItemLabelPosition,<init>,128
4,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,<init>,86
4,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,<init>,87
4,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,<init>,90
4,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,<init>,91
4,org.jfree.chart.labels.StandardXYToolTipGenerator,<init>,82
4,org.jfree.chart.labels.StandardXYToolTipGenerator,<init>,84
4,org.jfree.chart.labels.StandardXYToolTipGenerator,<init>,99
4,org.jfree.chart.labels.StandardXYToolTipGenerator,<init>,101
4,org.jfree.chart.plot.DatasetRenderingOrder,<clinit>,62
4,org.jfree.chart.plot.DatasetRenderingOrder,<clinit>,69
4,org.jfree.chart.plot.DatasetRenderingOrder,<init>,80
4,org.jfree.chart.plot.DatasetRenderingOrder,<init>,81
4,org.jfree.chart.plot.DatasetRenderingOrder,<init>,82
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,83
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,87
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,91
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,95
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,100
4,org.jfree.chart.plot.DefaultDrawingSupplier,<clinit>,105
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,150
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,156
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,197
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,199
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,200
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,201
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,202
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,203
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,204
4,org.jfree.chart.plot.DefaultDrawingSupplier,<init>,205
4,org.jfree.chart.plot.DefaultDrawingSupplier,clone,544
4,org.jfree.chart.plot.DefaultDrawingSupplier,clone,545
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,289
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,291
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,292
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,293
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,294
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,297
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,299
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,302
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,303
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,304
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,307
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,308
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,309
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,312
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,315
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,316
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,317
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,320
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,323
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,324
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,325
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,328
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,331
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,332
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,333
4,org.jfree.chart.plot.DefaultDrawingSupplier,createStandardSeriesShapes,335
4,org.jfree.chart.plot.DefaultDrawingSupplier,intArray,517
4,org.jfree.chart.plot.DefaultDrawingSupplier,intArray,532
4,org.jfree.chart.plot.PieLabelLinkStyle,<clinit>,55
4,org.jfree.chart.plot.PieLabelLinkStyle,<clinit>,59
4,org.jfree.chart.plot.PieLabelLinkStyle,<clinit>,63
4,org.jfree.chart.plot.PieLabelLinkStyle,<init>,74
4,org.jfree.chart.plot.PieLabelLinkStyle,<init>,75
4,org.jfree.chart.plot.PieLabelLinkStyle,<init>,76
4,org.jfree.chart.plot.Plot,<clinit>,197
4,org.jfree.chart.plot.Plot,<clinit>,200
4,org.jfree.chart.plot.Plot,<clinit>,204
4,org.jfree.chart.plot.Plot,<clinit>,207
4,org.jfree.chart.plot.Plot,<clinit>,216
4,org.jfree.chart.plot.Plot,<clinit>,225
4,org.jfree.chart.plot.Plot,<clinit>,229
4,org.jfree.chart.plot.Plot,<init>,270
4,org.jfree.chart.plot.Plot,<init>,273
4,org.jfree.chart.plot.Plot,<init>,299
4,org.jfree.chart.plot.Plot,<init>,301
4,org.jfree.chart.plot.Plot,<init>,302
4,org.jfree.chart.plot.Plot,<init>,303
4,org.jfree.chart.plot.Plot,<init>,304
4,org.jfree.chart.plot.Plot,<init>,305
4,org.jfree.chart.plot.Plot,<init>,306
4,org.jfree.chart.plot.Plot,<init>,307
4,org.jfree.chart.plot.Plot,<init>,308
4,org.jfree.chart.plot.Plot,<init>,309
4,org.jfree.chart.plot.Plot,<init>,311
4,org.jfree.chart.plot.Plot,<init>,312
4,org.jfree.chart.plot.Plot,<init>,313
4,org.jfree.chart.plot.Plot,<init>,315
4,org.jfree.chart.plot.Plot,<init>,317
4,org.jfree.chart.plot.Plot,<init>,318
4,org.jfree.chart.plot.Plot,<init>,320
4,org.jfree.chart.plot.Plot,addChangeListener,941
4,org.jfree.chart.plot.Plot,axisChanged,1201
4,org.jfree.chart.plot.Plot,axisChanged,1202
4,org.jfree.chart.plot.Plot,class$,940
4,org.jfree.chart.plot.Plot,fireChangeEvent,979
4,org.jfree.chart.plot.Plot,fireChangeEvent,980
4,org.jfree.chart.plot.Plot,getBackgroundPaint,553
4,org.jfree.chart.plot.Plot,getDrawingSupplier,618
4,org.jfree.chart.plot.Plot,getDrawingSupplier,619
4,org.jfree.chart.plot.Plot,getDrawingSupplier,620
4,org.jfree.chart.plot.Plot,getDrawingSupplier,624
4,org.jfree.chart.plot.Plot,getDrawingSupplier,626
4,org.jfree.chart.plot.Plot,getParent,449
4,org.jfree.chart.plot.Plot,notifyListeners,962
4,org.jfree.chart.plot.Plot,notifyListeners,965
4,org.jfree.chart.plot.Plot,notifyListeners,966
4,org.jfree.chart.plot.Plot,notifyListeners,967
4,org.jfree.chart.plot.Plot,notifyListeners,968
4,org.jfree.chart.plot.Plot,notifyListeners,971
4,org.jfree.chart.plot.Plot,setBackgroundPaint,566
4,org.jfree.chart.plot.Plot,setBackgroundPaint,573
4,org.jfree.chart.plot.Plot,setBackgroundPaint,574
4,org.jfree.chart.plot.Plot,setBackgroundPaint,575
4,org.jfree.chart.plot.Plot,setDrawingSupplier,642
4,org.jfree.chart.plot.Plot,setDrawingSupplier,643
4,org.jfree.chart.plot.Plot,setDrawingSupplier,644
4,org.jfree.chart.plot.Plot,setOutlinePaint,846
4,org.jfree.chart.plot.Plot,setOutlinePaint,853
4,org.jfree.chart.plot.Plot,setOutlinePaint,854
4,org.jfree.chart.plot.Plot,setOutlinePaint,858
4,org.jfree.chart.plot.Plot,setOutlinePaint,859
4,org.jfree.chart.plot.Plot,setOutlinePaint,861
4,org.jfree.chart.plot.PlotOrientation,<clinit>,57
4,org.jfree.chart.plot.PlotOrientation,<clinit>,61
4,org.jfree.chart.plot.PlotOrientation,<init>,72
4,org.jfree.chart.plot.PlotOrientation,<init>,73
4,org.jfree.chart.plot.PlotOrientation,<init>,74
4,org.jfree.chart.plot.SeriesRenderingOrder,<clinit>,60
4,org.jfree.chart.plot.SeriesRenderingOrder,<clinit>,67
4,org.jfree.chart.plot.SeriesRenderingOrder,<init>,78
4,org.jfree.chart.plot.SeriesRenderingOrder,<init>,79
4,org.jfree.chart.plot.SeriesRenderingOrder,<init>,80
4,org.jfree.chart.plot.XYPlot,<clinit>,321
4,org.jfree.chart.plot.XYPlot,<clinit>,326
4,org.jfree.chart.plot.XYPlot,<clinit>,332
4,org.jfree.chart.plot.XYPlot,<clinit>,336
4,org.jfree.chart.plot.XYPlot,<clinit>,339
4,org.jfree.chart.plot.XYPlot,<init>,388
4,org.jfree.chart.plot.XYPlot,<init>,391
4,org.jfree.chart.plot.XYPlot,<init>,504
4,org.jfree.chart.plot.XYPlot,<init>,522
4,org.jfree.chart.plot.XYPlot,<init>,559
4,org.jfree.chart.plot.XYPlot,<init>,566
4,org.jfree.chart.plot.XYPlot,<init>,621
4,org.jfree.chart.plot.XYPlot,<init>,623
4,org.jfree.chart.plot.XYPlot,<init>,624
4,org.jfree.chart.plot.XYPlot,<init>,625
4,org.jfree.chart.plot.XYPlot,<init>,628
4,org.jfree.chart.plot.XYPlot,<init>,629
4,org.jfree.chart.plot.XYPlot,<init>,630
4,org.jfree.chart.plot.XYPlot,<init>,631
4,org.jfree.chart.plot.XYPlot,<init>,633
4,org.jfree.chart.plot.XYPlot,<init>,634
4,org.jfree.chart.plot.XYPlot,<init>,635
4,org.jfree.chart.plot.XYPlot,<init>,636
4,org.jfree.chart.plot.XYPlot,<init>,638
4,org.jfree.chart.plot.XYPlot,<init>,639
4,org.jfree.chart.plot.XYPlot,<init>,641
4,org.jfree.chart.plot.XYPlot,<init>,642
4,org.jfree.chart.plot.XYPlot,<init>,644
4,org.jfree.chart.plot.XYPlot,<init>,646
4,org.jfree.chart.plot.XYPlot,<init>,647
4,org.jfree.chart.plot.XYPlot,<init>,648
4,org.jfree.chart.plot.XYPlot,<init>,651
4,org.jfree.chart.plot.XYPlot,<init>,652
4,org.jfree.chart.plot.XYPlot,<init>,657
4,org.jfree.chart.plot.XYPlot,<init>,658
4,org.jfree.chart.plot.XYPlot,<init>,659
4,org.jfree.chart.plot.XYPlot,<init>,660
4,org.jfree.chart.plot.XYPlot,<init>,661
4,org.jfree.chart.plot.XYPlot,<init>,663
4,org.jfree.chart.plot.XYPlot,<init>,665
4,org.jfree.chart.plot.XYPlot,<init>,666
4,org.jfree.chart.plot.XYPlot,<init>,667
4,org.jfree.chart.plot.XYPlot,<init>,668
4,org.jfree.chart.plot.XYPlot,<init>,669
4,org.jfree.chart.plot.XYPlot,<init>,671
4,org.jfree.chart.plot.XYPlot,<init>,673
4,org.jfree.chart.plot.XYPlot,<init>,674
4,org.jfree.chart.plot.XYPlot,<init>,676
4,org.jfree.chart.plot.XYPlot,<init>,677
4,org.jfree.chart.plot.XYPlot,<init>,678
4,org.jfree.chart.plot.XYPlot,<init>,680
4,org.jfree.chart.plot.XYPlot,<init>,681
4,org.jfree.chart.plot.XYPlot,<init>,682
4,org.jfree.chart.plot.XYPlot,<init>,684
4,org.jfree.chart.plot.XYPlot,<init>,685
4,org.jfree.chart.plot.XYPlot,<init>,686
4,org.jfree.chart.plot.XYPlot,<init>,688
4,org.jfree.chart.plot.XYPlot,<init>,689
4,org.jfree.chart.plot.XYPlot,<init>,690
4,org.jfree.chart.plot.XYPlot,<init>,692
4,org.jfree.chart.plot.XYPlot,<init>,693
4,org.jfree.chart.plot.XYPlot,<init>,694
4,org.jfree.chart.plot.XYPlot,<init>,696
4,org.jfree.chart.plot.XYPlot,<init>,697
4,org.jfree.chart.plot.XYPlot,<init>,698
4,org.jfree.chart.plot.XYPlot,<init>,700
4,org.jfree.chart.plot.XYPlot,<init>,701
4,org.jfree.chart.plot.XYPlot,<init>,702
4,org.jfree.chart.plot.XYPlot,<init>,703
4,org.jfree.chart.plot.XYPlot,<init>,705
4,org.jfree.chart.plot.XYPlot,<init>,706
4,org.jfree.chart.plot.XYPlot,<init>,707
4,org.jfree.chart.plot.XYPlot,<init>,708
4,org.jfree.chart.plot.XYPlot,<init>,710
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1536
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1539
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1540
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1543
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1544
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1545
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1546
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1550
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1553
4,org.jfree.chart.plot.XYPlot,checkAxisIndices,1555
4,org.jfree.chart.plot.XYPlot,configureDomainAxes,969
4,org.jfree.chart.plot.XYPlot,configureDomainAxes,970
4,org.jfree.chart.plot.XYPlot,configureDomainAxes,971
4,org.jfree.chart.plot.XYPlot,configureDomainAxes,972
4,org.jfree.chart.plot.XYPlot,configureDomainAxes,975
4,org.jfree.chart.plot.XYPlot,configureRangeAxes,1269
4,org.jfree.chart.plot.XYPlot,configureRangeAxes,1270
4,org.jfree.chart.plot.XYPlot,configureRangeAxes,1271
4,org.jfree.chart.plot.XYPlot,configureRangeAxes,1272
4,org.jfree.chart.plot.XYPlot,configureRangeAxes,1275
4,org.jfree.chart.plot.XYPlot,datasetChanged,4533
4,org.jfree.chart.plot.XYPlot,datasetChanged,4534
4,org.jfree.chart.plot.XYPlot,datasetChanged,4535
4,org.jfree.chart.plot.XYPlot,datasetChanged,4539
4,org.jfree.chart.plot.XYPlot,datasetChanged,4540
4,org.jfree.chart.plot.XYPlot,datasetChanged,4541
4,org.jfree.chart.plot.XYPlot,datasetChanged,4543
4,org.jfree.chart.plot.XYPlot,getAnnotations,3014
4,org.jfree.chart.plot.XYPlot,getDataRange,4427
4,org.jfree.chart.plot.XYPlot,getDataRange,4428
4,org.jfree.chart.plot.XYPlot,getDataRange,4429
4,org.jfree.chart.plot.XYPlot,getDataRange,4430
4,org.jfree.chart.plot.XYPlot,getDataRange,4433
4,org.jfree.chart.plot.XYPlot,getDataRange,4434
4,org.jfree.chart.plot.XYPlot,getDataRange,4435
4,org.jfree.chart.plot.XYPlot,getDataRange,4436
4,org.jfree.chart.plot.XYPlot,getDataRange,4438
4,org.jfree.chart.plot.XYPlot,getDataRange,4440
4,org.jfree.chart.plot.XYPlot,getDataRange,4441
4,org.jfree.chart.plot.XYPlot,getDataRange,4451
4,org.jfree.chart.plot.XYPlot,getDataRange,4452
4,org.jfree.chart.plot.XYPlot,getDataRange,4453
4,org.jfree.chart.plot.XYPlot,getDataRange,4454
4,org.jfree.chart.plot.XYPlot,getDataRange,4456
4,org.jfree.chart.plot.XYPlot,getDataRange,4457
4,org.jfree.chart.plot.XYPlot,getDataRange,4458
4,org.jfree.chart.plot.XYPlot,getDataRange,4469
4,org.jfree.chart.plot.XYPlot,getDataRange,4470
4,org.jfree.chart.plot.XYPlot,getDataRange,4471
4,org.jfree.chart.plot.XYPlot,getDataRange,4472
4,org.jfree.chart.plot.XYPlot,getDataRange,4473
4,org.jfree.chart.plot.XYPlot,getDataRange,4474
4,org.jfree.chart.plot.XYPlot,getDataRange,4475
4,org.jfree.chart.plot.XYPlot,getDataRange,4476
4,org.jfree.chart.plot.XYPlot,getDataRange,4479
4,org.jfree.chart.plot.XYPlot,getDataRange,4484
4,org.jfree.chart.plot.XYPlot,getDataRange,4485
4,org.jfree.chart.plot.XYPlot,getDataRange,4488
4,org.jfree.chart.plot.XYPlot,getDataRange,4494
4,org.jfree.chart.plot.XYPlot,getDataRange,4495
4,org.jfree.chart.plot.XYPlot,getDataRange,4496
4,org.jfree.chart.plot.XYPlot,getDataRange,4497
4,org.jfree.chart.plot.XYPlot,getDataRange,4498
4,org.jfree.chart.plot.XYPlot,getDataRange,4506
4,org.jfree.chart.plot.XYPlot,getDataRange,4508
4,org.jfree.chart.plot.XYPlot,getDataRange,4509
4,org.jfree.chart.plot.XYPlot,getDataRange,4521
4,org.jfree.chart.plot.XYPlot,getDataset,1382
4,org.jfree.chart.plot.XYPlot,getDataset,1383
4,org.jfree.chart.plot.XYPlot,getDataset,1384
4,org.jfree.chart.plot.XYPlot,getDataset,1386
4,org.jfree.chart.plot.XYPlot,getDatasetCount,1431
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4323
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4326
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4327
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4328
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4330
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4336
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4337
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,4341
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4353
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4356
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4357
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4358
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4360
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4366
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4367
4,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,4371
4,org.jfree.chart.plot.XYPlot,getDomainAxis,801
4,org.jfree.chart.plot.XYPlot,getDomainAxis,802
4,org.jfree.chart.plot.XYPlot,getDomainAxis,803
4,org.jfree.chart.plot.XYPlot,getDomainAxis,805
4,org.jfree.chart.plot.XYPlot,getDomainAxis,812
4,org.jfree.chart.plot.XYPlot,getDomainAxisCount,945
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3809
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3810
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3814
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3815
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3817
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3819
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3820
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3821
4,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,3825
4,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,4384
4,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,4385
4,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,4387
4,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,4388
4,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,4393
4,org.jfree.chart.plot.XYPlot,getIndexOf,1731
